subject_id,node_id,ensemble_mean_graph_prob,ensemble_std,topk_error_flag
sub-020,30,0.39225712150232017,0.09185587505907837,0
sub-020,31,0.3062224480963523,0.05941951275748877,0
sub-020,32,0.6640105756126575,0.10943228220723786,0
sub-020,33,0.23548018364141715,0.04750559363968933,0
sub-020,34,0.14892503907741786,0.0377380792341792,0
sub-020,35,0.7835842318543508,0.04399239426323631,0
sub-020,36,0.6046768104087045,0.09077387000808866,0
sub-020,37,0.4960819371565302,0.044817402445455394,0
sub-020,38,0.665301302521214,0.08949775713437894,0
sub-020,39,0.41866088694735826,0.07044049086926771,0
sub-020,40,0.3203513930060478,0.10500185604641432,0
sub-020,41,0.32640666779633093,0.06295848523355872,0
sub-020,42,0.7281341118503704,0.05767359831847315,0
sub-020,43,0.20783347324102083,0.06610831441308007,0
sub-020,44,0.28547033368686686,0.07981981781124571,0
sub-020,45,0.6331485507944075,0.1285677083387605,0
sub-020,46,0.4296007919926951,0.05134097681909063,0
sub-020,47,0.08009943280269272,0.03589940802860224,0
sub-020,48,0.7407567225176606,0.09749151759080306,1
sub-020,49,0.7099607891190335,0.03940902254643186,0
sub-020,50,0.2506940711709943,0.04164532871154414,0
sub-020,51,0.03141539154980706,0.012482214625350683,0
sub-020,52,0.18175581440704539,0.04172560211795965,0
sub-020,53,0.39396679485150543,0.08122942676469316,0
sub-020,54,0.351042329496334,0.08078478413321356,0
sub-020,55,0.8898759772604723,0.049692250370879286,1
sub-020,56,0.4837888794311122,0.0438905906673969,0
sub-020,57,0.9083764333010244,0.03321962422622473,0
sub-020,58,0.14788820055889165,0.028789360757390355,0
sub-020,59,0.6431238781146441,0.11801408988415565,0
sub-020,60,0.6221411897768225,0.11079643668749407,0
sub-020,61,0.1426872074546671,0.04842714179444427,0
sub-020,62,0.07707086191446685,0.026213862414149962,0
sub-020,63,0.2186506804461598,0.0360704294457988,0
sub-020,64,0.13718099134194503,0.05228436674917754,0
sub-020,65,0.2961467313624001,0.08051698807048731,0
sub-020,66,0.26396185343147777,0.08471180188537861,0
sub-020,67,0.6897276889514649,0.06708979623020747,1
sub-022,0,0.36388364260299716,0.09680762656016202,0
sub-022,1,0.06683206604256824,0.018492125476229603,0
sub-022,2,0.015401978815594006,0.006384305694205291,0
sub-022,3,0.9992103943903705,0.000257537049792152,0
sub-022,4,0.170260997078529,0.03749487303708001,0
sub-022,5,0.9808712922734102,0.009274066559032281,0
sub-022,6,0.5197668564636342,0.10543533591653771,0
sub-022,7,0.14500215480615192,0.050421392467607955,0
sub-022,8,0.9876352885116866,0.005968879508904409,0
sub-022,9,0.9138892773479462,0.02140544647282193,0
sub-022,10,0.013284991508247754,0.006565842599467976,0
sub-022,11,0.9980743619817247,0.0007023248220421138,1
sub-022,12,0.0007866139206258782,0.0002428921305622216,0
sub-022,13,0.1562311840956418,0.06364033484788478,0
sub-022,14,0.990254254363421,0.0037448196304919763,0
sub-022,15,0.2593574297523198,0.07769573348375028,0
sub-022,16,0.012186315354734818,0.005595410760455258,0
sub-022,17,0.012566621821983245,0.006830228666245598,0
sub-022,18,0.0015261527947120755,0.0008311774910518839,0
sub-022,19,0.925142966493809,0.023901776208507773,0
sub-022,20,0.49227567703655106,0.08785189061445854,0
sub-022,21,0.5009877147963476,0.11200843041419495,0
sub-022,22,0.05155863855444528,0.01871065768172233,0
sub-022,23,0.8631267958740139,0.03790204108273767,0
sub-022,24,0.02327353903172747,0.00957526158684981,0
sub-022,25,0.0030989197645564705,0.0011229059822019018,0
sub-022,26,0.030916292449616162,0.014743566030649817,0
sub-022,27,0.9654633176515188,0.014478567512064083,0
sub-022,28,0.319999995946912,0.07566364302693208,0
sub-022,29,0.06628679187342763,0.019981777568242293,0
sub-022,30,0.005360303312282435,0.0020984761567146037,0
sub-022,31,0.018739500915012936,0.007772141913070464,0
sub-022,32,0.045543921594236696,0.01381855211637387,0
sub-022,33,0.030732408682599882,0.009172529500557577,0
sub-022,34,0.02034299700767794,0.006920440621490968,0
sub-022,35,0.22452293515590216,0.0673806863350168,0
sub-022,36,0.01685626901344647,0.00625030379922017,0
sub-022,37,0.7525062170086494,0.061779769262269496,0
sub-022,38,0.07015221421048905,0.024860533632176846,0
sub-022,39,0.06993399151533866,0.026485612450559654,0
sub-022,40,0.011940316661038671,0.004464717100621213,0
sub-022,41,0.17976800024574796,0.0894810831526501,0
sub-022,42,0.9806044237702519,0.006234594537061882,1
sub-022,43,0.06827113616642541,0.022939423430703862,0
sub-022,44,0.01242399621672437,0.00816116664899491,0
sub-022,45,0.8693905648967343,0.038399353937595415,0
sub-022,46,0.009256360324867652,0.002252870332838247,0
sub-022,47,0.04149525640029088,0.046000205677477236,0
sub-022,48,0.1255127542545797,0.056130618518425664,0
sub-022,49,0.3397783431283541,0.10125373663781057,0
sub-022,50,0.011314697661565927,0.0031888921435227137,0
sub-022,51,0.007515897040791396,0.0032603748991830214,0
sub-022,52,0.00528856523797477,0.002021721639301985,0
sub-022,53,0.3490628888917102,0.08679382054194693,0
sub-022,54,0.7474528860954385,0.07750243088491407,0
sub-022,55,0.3993184305892652,0.08096818115150656,0
sub-022,56,0.03641918569508741,0.01994047532500269,0
sub-022,57,0.6242406540292217,0.09803547430589571,0
sub-022,58,0.04573272332623442,0.023429079523571695,0
sub-022,59,0.012801531152328804,0.004277861630430534,0
sub-022,60,0.008798447356107079,0.003502672540892735,0
sub-022,61,0.6889234312516346,0.13705035463333717,0
sub-022,62,0.06693482174139018,0.030628289729368763,0
sub-022,63,0.3676632776922474,0.08919249429926868,0
sub-022,64,0.003739527937311265,0.0017035592750314927,0
sub-022,65,0.031486794842839866,0.012676703040543573,0
